company_name,company_country,company_employees,company_website,address name,city,location type,file_name
MAKSEKESKUS AS,ESTONIA|ESTONIA,115,https://www.info-clipper.com/en/company/estonia/maksekeskus-as.eed8d5d1q.html,Niine tn 11,Tallinn,Single address,wissel_aziende_info_clipper
ISS CORPORATE SOLUTIONS. INC.,Maryland(MD)|UNITED STATES,116,https://www.info-clipper.com/en/company/united-states/iss-corporate-solutions-inc.usd1bi6ta.html,702 KING FARM BLVD STE 400,ROCKVILLE,Single address,wissel_aziende_info_clipper
GENERAL MEDITERRANEAN HOLDING (UK) LIMITED,UNITED KINGDOM|UNITED KINGDOM,117,https://www.info-clipper.com/en/company/united-kingdom/general-mediterranean-holding-limited.gbdcpytbe.html,137-143 Hammersmith Road,LONDON,Headquarter,wissel_aziende_info_clipper
AGCO ITALIA SPA,ITALY|ITALY,118,https://www.info-clipper.com/en/company/italy/agco-italia-spa.itd7dqe29.html,VIA DELL'INDUSTRIA 63,BREGANZE,Headquarter,wissel_aziende_info_clipper
ELECTROAIR OU,ESTONIA|ESTONIA,119,https://www.info-clipper.com/en/company/estonia/electroair-ou.eed9cnfty.html,Kapteni tee 1. Soodevahe kula,Rae vald,Headquarter,wissel_aziende_info_clipper
POUDRE VALLEY HEALTH CARE. INC.,Colorado(CO)|UNITED STATES,120|POUDRE VALLEY HEALTH SYSTEM,https://www.info-clipper.com/en/company/united-states/poudre-valley-health-care-inc.usd1blvnr.html,12401 E 17TH AVE STE B132,AURORA,Headquarter,wissel_aziende_info_clipper
MOMENTUM GLOBAL INVESTMENT MANAGEMENT LIMITED,UNITED KINGDOM|UNITED KINGDOM,121|Momentum Investment Solutions & Consulting,https://www.info-clipper.com/en/company/united-kingdom/momentum-global-investment-management-limited.gbd3xc1rt.html,2nd Floor The Rex Building. 62 Queen Street,LONDON,,wissel_aziende_info_clipper
LAVERDA AGCO SPA,ITALY|ITALY,122,https://www.info-clipper.com/en/company/italy/laverda-agco-spa.itdaucxp5.html,VIA FRANCESCO LAVERDA 15/17,BREGANZE,Headquarter,wissel_aziende_info_clipper
MEDIABRANDS DIGITAL OU,ESTONIA|ESTONIA,123,https://www.info-clipper.com/en/company/estonia/mediabrands-digital-ou.eed9cnnl3.html,Tehnika tn 55,Tallinn,Headquarter,wissel_aziende_info_clipper
EXPERIAN INFORMATION SOLUTIONS. INC.,California(CA)|UNITED STATES,124|EXPERIAN,https://www.info-clipper.com/en/company/united-states/experian-information-solutions-inc.usd558ma.html,475 ANTON BLVD,COSTA MESA,Headquarter,wissel_aziende_info_clipper
PARITY GROUP PUBLIC LIMITED COMPANY,UNITED KINGDOM|UNITED KINGDOM,125,https://www.info-clipper.com/en/company/united-kingdom/parity-group-public-limited-company.gbd3w5lzb.html,82 St. John Street,LONDON,Headquarter,wissel_aziende_info_clipper
VETROELITE SRL,ITALY|ITALY,126,https://www.info-clipper.com/en/company/italy/vetroelite-srl.itd7e62ua.html,VIA I MAGGIO 4,ORMELLE,Headquarter,wissel_aziende_info_clipper
TALLINNA LINNATRANSPORT AS,ESTONIA|ESTONIA,127,https://www.info-clipper.com/en/company/estonia/tallinna-linnatransport-as.eedao5po0.html,Kadaka tee 62a,Tallinn,Single address,wissel_aziende_info_clipper
TIMBERLAND LLC,New Hampshire(NH)|UNITED STATES,128,https://www.info-clipper.com/en/company/united-states/timberland-llc.usd13qrwq.html,200 DOMAIN DR,STRATHAM,Headquarter,wissel_aziende_info_clipper
CSO OIL & GAS TECHNOLOGY (WEST AFRICA) LIMITED,UNITED KINGDOM|UNITED KINGDOM,129,https://www.info-clipper.com/en/company/united-kingdom/cso-oil-gas-technology-limited.gbd3lv4qq.html,Po Box 48. Second Floor. Sir Walter Raleigh House 48-50 The Esplanade. St. Helier,JERSEY,Single address,wissel_aziende_info_clipper
VETROELITE PACKAGING SRL,ITALY|ITALY,130,https://www.info-clipper.com/en/company/italy/vetroelite-packaging-srl.itd7ef4mu.html,VIA FOGGIA 177/A,BARLETTA,Headquarter,wissel_aziende_info_clipper
ADMIRAL MARKETS AS,ESTONIA|ESTONIA,131,https://www.info-clipper.com/en/company/estonia/admiral-markets-as.eed631ggi.html,Maakri tn 19/1,Tallinn,Single address,wissel_aziende_info_clipper
MERCK. SHARP & DOHME (EUROPE) INC.,New Jersey(NJ)|UNITED STATES,132|MERCK,https://www.info-clipper.com/en/company/united-states/merck-sharp-dohme-inc.usd1n0wh5.html,300 FRANKLIN SQUARE DR,SOMERSET,Headquarter,wissel_aziende_info_clipper
LINKLATERS LLP,UNITED KINGDOM|UNITED KINGDOM,133,https://www.info-clipper.com/en/company/united-kingdom/linklaters-llp.gbd3mnzxz.html,One Silk Street,LONDON,Headquarter,wissel_aziende_info_clipper
TUA ASSICURAZIONI SPA,ITALY|ITALY,134,https://www.info-clipper.com/en/company/italy/tua-assicurazioni-spa.itd74gq9s.html,VIA BENIGNO CRESPI 19,MILANO (MACIACHINI BUSINESS PARK. MAC1 ),Headquarter,wissel_aziende_info_clipper
ADMIRALS GROUP AS,ESTONIA|ESTONIA,135,https://www.info-clipper.com/en/company/estonia/admirals-group-as.eed9cok8z.html,Maakri tn 19/1,Tallinn,Headquarter,wissel_aziende_info_clipper
PENTAX OF AMERICA. INC.,New Jersey(NJ)|UNITED STATES,136,https://www.info-clipper.com/en/company/united-states/pentax-of-america-inc.usd1dji8k.html,3 PARAGON DR,MONTVALE,Headquarter,wissel_aziende_info_clipper
LINKLATERS BUSINESS SERVICES,UNITED KINGDOM|UNITED KINGDOM,137,https://www.info-clipper.com/en/company/united-kingdom/linklaters-business-services.gbd3r5pd5.html,1 Silk Street,LONDON,Headquarter,wissel_aziende_info_clipper
GRANITIFIANDRE SPA,ITALY|ITALY,138,https://www.info-clipper.com/en/company/italy/granitifiandre-spa.itd733i6b.html,VIA RADICI NORD 112,CASTELLARANO,Headquarter,wissel_aziende_info_clipper
FIBENOL OU,ESTONIA|ESTONIA,139,https://www.info-clipper.com/en/company/estonia/fibenol-ou.eed8vci35.html,Moisa tn 4,Tallinn,Single address,wissel_aziende_info_clipper
EATELCORP. L.L.C.,Louisiana(LA)|UNITED STATES,140,https://www.info-clipper.com/en/company/united-states/eatelcorp-llc.usd5zbkj5.html,913 S BURNSIDE AVE,GONZALES,Headquarter,wissel_aziende_info_clipper
SOPHEON PLC,UNITED KINGDOM|UNITED KINGDOM,141,https://www.info-clipper.com/en/company/united-kingdom/sopheon-plc.gbd7l5pj5.html,Dorna House One. Guildford Road West End,WOKING,Headquarter,wissel_aziende_info_clipper
GENERALI ITALIA SPA,ITALY|ITALY,142,https://www.info-clipper.com/en/company/italy/generali-italia-spa.itd72zl04.html,VIA MAROCCHESA 14,MOGLIANO VENETO,Headquarter,wissel_aziende_info_clipper
COMBIWOOD OU,ESTONIA|ESTONIA,143,https://www.info-clipper.com/en/company/estonia/combiwood-ou.eed5yfe4x.html,Liimi. Moldre kula,Torva vald,Headquarter,wissel_aziende_info_clipper
MARTIN TOOL WORKS INC,Illinois(IL)|UNITED STATES,144,https://www.info-clipper.com/en/company/united-states/martin-tool-works-inc.usd31bbl.html,2050 MITCHELL BLVD,SCHAUMBURG,Single address,wissel_aziende_info_clipper
VAUXHALL MOTORS LIMITED,UNITED KINGDOM|UNITED KINGDOM,145,https://www.info-clipper.com/en/company/united-kingdom/vauxhall-motors-limited.gbd3l10wg.html,CHALTON HOUSE UK1-101-135. LUTON ROAD,LUTON,Headquarter,wissel_aziende_info_clipper
EZ SERVICE SRL,ITALY|ITALY,146,https://www.info-clipper.com/en/company/italy/ez-service-srl.itd7b3yp6.html,VIALE ROMA 99/100,VALDILANA,Headquarter,wissel_aziende_info_clipper
ELECTROAIR GROUP AS,ESTONIA|ESTONIA,147,https://www.info-clipper.com/en/company/estonia/electroair-group-as.eed8vd82a.html,Kapteni tee 1. Soodevahe kula,Rae vald,Headquarter,wissel_aziende_info_clipper
HLT PROPERTY ACQUISITION LLC,Florida(FL)|UNITED STATES,148|HILTON IN THE WALT DISNEY WORLD RESORT,https://www.info-clipper.com/en/company/united-states/hlt-property-acquisition-llc.usd6dbdc.html,1751 HOTEL PLAZA BLVD,LAKE BUENA VISTA,Headquarter,wissel_aziende_info_clipper
VML 2017 PENSION TRUSTEES LIMITED,UNITED KINGDOM|UNITED KINGDOM,149|Vauxhall Motors,https://www.info-clipper.com/en/company/united-kingdom/vml-2017-pension-trustees-limited.gbd3orjn3.html,Pinley House 2 Sunbeam Way,COVENTRY,,wissel_aziende_info_clipper
INVESTIS INSURANCE BROKER SPA O IN BREVE INVESTIS BROKER SPA,ITALY|ITALY,150,https://www.info-clipper.com/en/company/italy/investis-insurance-broker-spa-o-in-breve-investis-broker-spa.itd8jqyrf.html,VIA SAN DALMAZZO 15,TORINO,Headquarter,wissel_aziende_info_clipper
ELECTROAIR TECHNOLOGIES OU,ESTONIA|ESTONIA,151,https://www.info-clipper.com/en/company/estonia/electroair-technologies-ou.eed87yeyt.html,Kapteni tee 1. Soodevahe kula,Rae vald,Headquarter,wissel_aziende_info_clipper
WALT DISNEY PARKS AND RESORTS U.S.. INC.,Florida(FL)|UNITED STATES,152,https://www.info-clipper.com/en/company/united-states/walt-disney-parks-and-resorts-us-inc.usdtmix2.html,1375 BUENA VISTA DR FL 4,LAKE BUENA VISTA,Headquarter,wissel_aziende_info_clipper
CENTRESOFT LIMITED,UNITED KINGDOM|UNITED KINGDOM,153,https://www.info-clipper.com/en/company/united-kingdom/centresoft-limited.gbd3rlgv5.html,6 Pavilion Drive Holford,BIRMINGHAM,Headquarter,wissel_aziende_info_clipper
DREAM YACHT ITALIA SRL,ITALY|ITALY,154,https://www.info-clipper.com/en/company/italy/dream-yacht-italia-srl.itd78osbk.html,VIALE ISOLA BIANCA 1 A,OLBIA,Headquarter,wissel_aziende_info_clipper
IDEAL GROUP AS,ESTONIA|ESTONIA,155,https://www.info-clipper.com/en/company/estonia/ideal-group-as.eed952x3d.html,Tartu mnt 80,Tallinn,Headquarter,wissel_aziende_info_clipper
TISHMAN DOLPHIN LIMITED PARTNERSHIP,Florida(FL)|UNITED STATES,156,https://www.info-clipper.com/en/company/united-states/tishman-dolphin-limited-partnership.usdaamzp4.html,1500 EPCOT RESORT BLVD,LAKE BUENA VISTA,Headquarter,wissel_aziende_info_clipper
EMERSON SALES UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,157,https://www.info-clipper.com/en/company/united-kingdom/emerson-sales-uk-limited.gbd3y9oi5.html,Aberdeen Solution Centre Harvest Avenue. D2 Business Park Dyce,ABERDEEN,Headquarter,wissel_aziende_info_clipper
HILDING ANDERS ITALY SRL,ITALY|ITALY,158,https://www.info-clipper.com/en/company/italy/hilding-anders-italy-srl.itd755czx.html,VIA VERONA 20,POVE DEL GRAPPA,Headquarter,wissel_aziende_info_clipper
LUMINOR PENSIONS ESTONIA AS,ESTONIA|ESTONIA,159,https://www.info-clipper.com/en/company/estonia/luminor-pensions-estonia-as.eed9cnupd.html,Liivalaia tn 45,Tallinn,Headquarter,wissel_aziende_info_clipper
B OREGON LEASING LLC,New York(NY)|UNITED STATES,160,https://www.info-clipper.com/en/company/united-states/b-oregon-leasing-llc.usd1ygrol.html,55 W 46TH ST STE 2204,NEW YORK,Single address,wissel_aziende_info_clipper
BRAY CONTROLS (UK) LIMITED,UNITED KINGDOM|UNITED KINGDOM,161|BRAY VALVE & CONTROLS (UK),https://www.info-clipper.com/en/company/united-kingdom/bray-controls-limited.gbd86o8t9.html,16-18 Fountain Crescent Inchinnan Business Park Inchinnan,RENFREW,,wissel_aziende_info_clipper
C-MAP ITALY SRL,ITALY|ITALY,162,https://www.info-clipper.com/en/company/italy/c-map-italy-srl.itd79zuy3.html,VIA MARINA DI LEVANTE 19,VIAREGGIO,Headquarter,wissel_aziende_info_clipper
DIGITAL LEDGER OU,ESTONIA|ESTONIA,163,https://www.info-clipper.com/en/company/estonia/digital-ledger-ou.eed8vczbw.html,Tartu mnt 43,Tallinn,Single address,wissel_aziende_info_clipper
B OREGON OWNER LLC,New York(NY)|UNITED STATES,164,https://www.info-clipper.com/en/company/united-states/b-oregon-owner-llc.usd1xtg0v.html,55 W 46TH ST STE 2204,NEW YORK,Single address,wissel_aziende_info_clipper
ARABIC NEWS BROADCASTING UK LTD,UNITED KINGDOM|UNITED KINGDOM,165,https://www.info-clipper.com/en/company/united-kingdom/arabic-news-broadcasting-uk-ltd.gbd70llky.html,137-143 Hammersmith Road Hammersmith,LONDON,Single address,wissel_aziende_info_clipper
INGENICO ITALIA SPA,ITALY|ITALY,166,https://www.info-clipper.com/en/company/italy/ingenico-italia-spa.itd76c468.html,VIA GIORGIO STEPHENSON 43/A,MILANO,Headquarter,wissel_aziende_info_clipper
VALMET TECHNOLOGIES OU,ESTONIA|ESTONIA,167,https://www.info-clipper.com/en/company/estonia/valmet-technologies-ou.eedaphsfc.html,Roosikrantsi tn 2,Tallinn,Headquarter,wissel_aziende_info_clipper
IDEANOMICS. INC.,New York(NY)|UNITED STATES,168,https://www.info-clipper.com/en/company/united-states/ideanomics-inc.usddrtetb.html,1441 BROADWAY STE 5116,NEW YORK,Headquarter,wissel_aziende_info_clipper
BOLUDA TOWAGE LONDON LTD.,UNITED KINGDOM|UNITED KINGDOM,169,https://www.info-clipper.com/en/company/united-kingdom/boluda-towage-london-ltd.gbd3nqywl.html,London Gateway Logistic Centre 1st Floor North Sea Crossing,STANFORD-LE-HOPE,Single address,wissel_aziende_info_clipper
VALEO SPA,ITALY|ITALY,170,https://www.info-clipper.com/en/company/italy/valeo-spa.itd732hpu.html,VIA ASTI 89,SANTENA,Headquarter,wissel_aziende_info_clipper
ESTONIA CAPITAL OU,ESTONIA|ESTONIA,171,https://www.info-clipper.com/en/company/estonia/estonia-capital-ou.eed8unv6x.html,Ravala pst 8,Tallinn,Headquarter,wissel_aziende_info_clipper
EMERGO GLOBAL CONSULTING LLC,Texas(TX)|UNITED STATES,172,https://www.info-clipper.com/en/company/united-states/emergo-global-consulting-llc.usd1awsod.html,2500 BEE CAVES RD # I,AUSTIN,Headquarter,wissel_aziende_info_clipper
DTW 1991 UNDERWRITING LIMITED,UNITED KINGDOM|UNITED KINGDOM,173,https://www.info-clipper.com/en/company/united-kingdom/dtw-1991-underwriting-limited.gbd3m8dy4.html,71 Fenchurch Street,LONDON,Single address,wissel_aziende_info_clipper
SERVIER ITALIA SPA,ITALY|ITALY,174,https://www.info-clipper.com/en/company/italy/servier-italia-spa.itd73k092.html,VIA LUCA PASSI 85,ROMA,Headquarter,wissel_aziende_info_clipper
BOLT SERVICES EE OU,ESTONIA|ESTONIA,175,https://www.info-clipper.com/en/company/estonia/bolt-services-ee-ou.eed604g4u.html,Vana-Louna tn 15,Tallinn,Single address,wissel_aziende_info_clipper
MODERN SYSTEMS CORPORATION,Georgia(GA)|UNITED STATES,176,https://www.info-clipper.com/en/company/united-states/modern-systems-corporation.usdzdwbg.html,3200 WINDY HILL RD SE STE 230,ATLANTA,Headquarter,wissel_aziende_info_clipper
0044 LIMITED,UNITED KINGDOM|UNITED KINGDOM,177,https://www.info-clipper.com/en/company/united-kingdom/0044-limited.gbdc5s7we.html,Park House Clifton Park,YORK,Single address,wissel_aziende_info_clipper
MAISONS DU MONDE ITALIE SRL,ITALY|ITALY,178,https://www.info-clipper.com/en/company/italy/maisons-du-monde-italie-srl.itd7408r7.html,VIA TIZIANO 32,MILANO,Headquarter,wissel_aziende_info_clipper
BOLT HOLDINGS OU,ESTONIA|ESTONIA,179,https://www.info-clipper.com/en/company/estonia/bolt-holdings-ou.eed8mq3np.html,Vana-Louna tn 15,Tallinn,Headquarter,wissel_aziende_info_clipper
NED DAVIS RESEARCH. INC.,Florida(FL)|UNITED STATES,180,https://www.info-clipper.com/en/company/united-states/ned-davis-research-inc.usdpf93f.html,600 BIRD BAY DR W,VENICE,Headquarter,wissel_aziende_info_clipper
LCH LIMITED,UNITED KINGDOM|UNITED KINGDOM,181,https://www.info-clipper.com/en/company/united-kingdom/lch-limited.gbd3h4yyv.html,10 PATERNOSTER SQUARE,LONDON,Headquarter,wissel_aziende_info_clipper
PAVAN SPA,ITALY|ITALY,182,https://www.info-clipper.com/en/company/italy/pavan-spa.itd77c72y.html,VIA MONTE GRAPPA 8,GALLIERA VENETA,Headquarter,wissel_aziende_info_clipper
SCANFIL OU,ESTONIA|ESTONIA,183,https://www.info-clipper.com/en/company/estonia/scanfil-ou.eedao7ssu.html,Vana-Sauga tn 40,Parnu. Parnu,Single address,wissel_aziende_info_clipper
PUERTO RICO. COMMONWEALTH OF,Puerto Rico(PR)|UNITED STATES,184,https://www.info-clipper.com/en/company/united-states/puerto-rico-commonwealth-of.usd1ycmx8.html,63 CALLE DE LA FORTALEZA,SAN JUAN,Headquarter,wissel_aziende_info_clipper
VESTEY FOODS INTERNATIONAL LIMITED,UNITED KINGDOM|UNITED KINGDOM,185,https://www.info-clipper.com/en/company/united-kingdom/vestey-foods-international-limited.gbd3l3r6c.html,29 Ullswater Crescent,COULSDON,Headquarter,wissel_aziende_info_clipper
PRYSMIAN POWERLINK SRL,ITALY|ITALY,186,https://www.info-clipper.com/en/company/italy/prysmian-powerlink-srl.itd5lhzqm.html,VIA CHIESE 6,MILANO,Headquarter,wissel_aziende_info_clipper
RINGCENTRAL ESTONIA OU,ESTONIA|ESTONIA,187,https://www.info-clipper.com/en/company/estonia/ringcentral-estonia-ou.eed8vd5ma.html,Parnu mnt 22,Tallinn,Single address,wissel_aziende_info_clipper
ICE DATA INDICES. LLC,New York(NY)|UNITED STATES,188,https://www.info-clipper.com/en/company/united-states/ice-data-indices-llc.usd1c8zcc.html,100 CHURCH ST,NEW YORK,Single address,wissel_aziende_info_clipper
ABELS MOVING SERVICES LIMITED,UNITED KINGDOM|UNITED KINGDOM,189,https://www.info-clipper.com/en/company/united-kingdom/abels-moving-services-limited.gbd3wh4g4.html,Wimbledon Avenue,BRANDON,Headquarter,wissel_aziende_info_clipper
PRYSMIAN SPA,ITALY|ITALY,190,https://www.info-clipper.com/en/company/italy/prysmian-spa.itd8zxrp2.html,VIA CHIESE 6,MILANO,Headquarter,wissel_aziende_info_clipper
SWEDBANK AS,ESTONIA|ESTONIA,191,https://www.info-clipper.com/en/company/estonia/swedbank-as.eedanz7y5.html,Liivalaia 8,Tallinn,Headquarter,wissel_aziende_info_clipper
PALANTIR TECHNOLOGIES INC.,Colorado(CO)|UNITED STATES,192|PALANTIR,https://www.info-clipper.com/en/company/united-states/palantir-technologies-inc.usd5zlq14.html,1200 17TH S FL 15,DENVER,Headquarter,wissel_aziende_info_clipper
ABEL & COLE LIMITED,UNITED KINGDOM|UNITED KINGDOM,193,https://www.info-clipper.com/en/company/united-kingdom/abel-cole-limited.gbd3yifw0.html,16 Waterside Way,LONDON,Headquarter,wissel_aziende_info_clipper
ELECTRONIC AND OPTICAL SENSING SOLUTIONS SRL IN BREVE EOSS SRL,ITALY|ITALY,194,https://www.info-clipper.com/en/company/italy/electronic-and-optical-sensing-solutions-srl-in-breve-eoss-srl.itd746l2h.html,VIA CHIESE 6,MILANO,Headquarter,wissel_aziende_info_clipper
SWEDBANK LIFE INSURANCE SE,ESTONIA|ESTONIA,195,https://www.info-clipper.com/en/company/estonia/swedbank-life-insurance-se.eed8fepz2.html,Liivalaia tn 8,Tallinn,Headquarter,wissel_aziende_info_clipper
PALANTIR INTERNATIONAL INC.,Colorado(CO)|UNITED STATES,196,https://www.info-clipper.com/en/company/united-states/palantir-international-inc.usd1ygym6.html,1555 BLAKE ST STE 250,DENVER,Headquarter,wissel_aziende_info_clipper
YARA LIMITED,UNITED KINGDOM|UNITED KINGDOM,197,https://www.info-clipper.com/en/company/united-kingdom/yara-limited.gbdc7abad.html,Harvest House Origin Way. Europarc,GRIMSBY,Single address,wissel_aziende_info_clipper
AMMOTEC ITALIA SRL,ITALY|ITALY,198,https://www.info-clipper.com/en/company/italy/ammotec-italia-srl.itd7d1j7v.html,VIA GALILEO GALILEI 56,CAZZAGO SAN MARTINO,Single address,wissel_aziende_info_clipper
SWEDBANK P&C INSURANCE AS,ESTONIA|ESTONIA,199,https://www.info-clipper.com/en/company/estonia/swedbank-pc-insurance-as.eed9cncgr.html,Liivalaia tn 8,Tallinn,Single address,wissel_aziende_info_clipper
DELTA AIR LINES. INC.,Georgia(GA)|UNITED STATES,200|DELTA,https://www.info-clipper.com/en/company/united-states/delta-air-lines-inc.usd44f9k.html,1030 DELTA BLVD,ATLANTA,Headquarter,wissel_aziende_info_clipper
PIB RISK SERVICES LIMITED,UNITED KINGDOM|UNITED KINGDOM,201,https://www.info-clipper.com/en/company/united-kingdom/pib-risk-services-limited.gbdcr2gdq.html,Rossingtons Business Park West Carr Road,RETFORD,Headquarter,wissel_aziende_info_clipper
I.I.S. 'MARCONI GALLETTI EINAUDI',ITALY|ITALY,202,https://www.info-clipper.com/en/company/italy/iis-marconi-galletti-einaudi.itd77ci8s.html,VIA ALDO OLIVA 15,DOMODOSSOLA,Headquarter,wissel_aziende_info_clipper
LHV KINDLUSTUS AS,ESTONIA|ESTONIA,203,https://www.info-clipper.com/en/company/estonia/lhv-kindlustus-as.eed8vdsjc.html,Tartu mnt 2,Tallinn,Single address,wissel_aziende_info_clipper
DELTA TECHNOLOGY. LLC,Georgia(GA)|UNITED STATES,204,https://www.info-clipper.com/en/company/united-states/delta-technology-llc.usdfp0puj.html,1001 INTERNATIONAL BLVD,ATLANTA,Headquarter,wissel_aziende_info_clipper
PIB GROUP LIMITED,UNITED KINGDOM|UNITED KINGDOM,205,https://www.info-clipper.com/en/company/united-kingdom/pib-group-limited.gbd3nqvyw.html,1 Minster Court,LONDON,Headquarter,wissel_aziende_info_clipper
THE BRIDGE SPA,ITALY|ITALY,206,https://www.info-clipper.com/en/company/italy/the-bridge-spa.itd7a9jly.html,VIA ERNESTO CODIGNOLA 14/16,SCANDICCI,Headquarter,wissel_aziende_info_clipper
TAVRIDA ELECTRIC EXPORT AS,ESTONIA|ESTONIA,207,https://www.info-clipper.com/en/company/estonia/tavrida-electric-export-as.eed9xonbn.html,Visase tn 14,Tallinn,Headquarter,wissel_aziende_info_clipper
PALANTIR TECHNOLOGIES HOLDINGS LLC,Colorado(CO)|UNITED STATES,208,https://www.info-clipper.com/en/company/united-states/palantir-technologies-holdings-llc.usd1ygym5.html,1555 BLAKE ST STE 250,DENVER,Single address,wissel_aziende_info_clipper
JPMORGAN CHASE BANK. NATIONAL ASSOCIATION,UNITED KINGDOM|UNITED KINGDOM,209|JPMorgan Chase Bank,https://www.info-clipper.com/en/company/united-kingdom/jpmorgan-chase-bank-national-association.gbd3h2acj.html,25 Bank Street Canary Wharf,LONDON,,wissel_aziende_info_clipper
VALENTINO SPA,ITALY|ITALY,210,https://www.info-clipper.com/en/company/italy/valentino-spa.itd8yjfjd.html,VIALE DEI LANIFICI 1,VALDAGNO (MAGLIO ),Headquarter,wissel_aziende_info_clipper
SMARTSWAP OU,ESTONIA|ESTONIA,211,https://www.info-clipper.com/en/company/estonia/smartswap-ou.eed6nme09.html,Rannaku pst 12,Tallinn,Single address,wissel_aziende_info_clipper
